"","id","acronym","sc39"
"12705","207634","SEGCLOCKDYN","false"
"12706","207638","CODING_IN_V1","false"
"12707","207667","FBRAIN","false"
"12708","207777","HA-NFKB-VILI","false"
"12709","207807","INTERMIG","false"
"12710","207844","BCLYM","false"
"12711","207901","LASER-ARPES","false"
"12712","207908","CNTM","false"
"12713","207916","FEMTOSCOPY","false"
"12714","260483","ARTIMAX","false"
"12715","208007","MPGR","false"
"12716","208068","SORTING","false"
"12717","208091","GADA","false"
"12718","208111","DANSEINCELL","false"
"12719","208132","AN07AT","false"
"12720","208162","MASPIC","false"
"12721","208173","SFEROT","false"
"12722","208237","LUEDDE-MED3-AACHEN","false"
"12723","208250","GADD45&P38SIGNALING","false"
"12724","208259","NOTCH PROTEOLYSIS","false"
"12725","208319","FORCEMAP","false"
"12726","208344","HPAH","false"
"12727","208388","SINGLEMOLFOLDING","false"
"12728","208471","EXPLOREMAPS","false"
"12729","208488","CRC PROGRAMME","false"
"12730","208499","CAAXPROCESSINGHUMDIS","false"
"12731","208516","QUASOM","false"
"12732","208535","MADEM","false"
"12733","208561","CARBENZYMES","false"
"12734","208589","BIOIONS","false"
"12735","208631","RESEAL","false"
"12736","208650","STRUCTURAL DYNAMICS","false"
"12737","208661","CIDAM","false"
"12738","260668","BUST","false"
"12739","208670","PLANT-MEMB-TRAFF","false"
"12740","208702","COMMOTION","false"
"12741","208703","MAMMALIANDEVELOPMENT","false"
"12742","208740","QCDTHERMO","false"
"12743","208792","3D-FM","false"
"12744","208813","CHEMBIOMECH","false"
"12745","208814","MECHANOSENSATION","false"
"12746","208948","NANOPOTS","false"
"12747","208986","HFPSL","false"
"12748","209035","EARLY EARTH","false"
"12749","209044","INTELEG","false"
"12750","209116","CHANGE-POINT TESTS","false"
"12751","209130","BACTERIAL SPORES","false"
"12752","209214","PREFERENCES","false"
"12753","209234","SPIN","false"
"12754","209241","BIOMOFS","false"
"12755","209243","HIP-LAB","false"
"12756","209267","PERCENT","false"
"12757","209321","SIMP","false"
"12758","209394","HOLY AND LAY","false"
"12759","209437","BIMOC","false"
"12760","209480","GLOBALVISION","false"
"12761","209540","GEVM","false"
"12762","209622","E3ARTHS","false"
"12763","209636","PLACQED","false"
"12764","260827","OPTO-SLEEP","false"
"12765","209656","NEURODEVELOPMENT","false"
"12766","209700","4C","false"
"12767","209704","NEUROSEMANTICS","false"
"12768","209718","CEPODRO","false"
"12769","209801","FOI","false"
"12770","209825","ERIKLINDAHLERC2007","false"
"12771","209842","MATRIX","false"
"12772","210007","TEMPUS_G","false"
"12773","210030","QUANTUMCRASS","false"
"12774","210103","ANGIOPLACE","false"
"12775","210223","QGP","false"
"12776","210345","MICROGLIA AND AMD","false"
"12777","210346","ULTIMATESLAM","false"
"12778","210355","OPTICALBULLET","false"
"12779","210356","DESI_JEDI-IMAGING","false"
"12780","210373","ON THE OTHER HAND","false"
"12781","210385","RELIGION","false"
"12782","210389","GNOC","false"
"12783","210508","CDNF","false"
"12784","210520","CHROMOREPAIR","false"
"12785","210584","IFA DYNAMICS","false"
"12786","210675","MEDIA AND POLICY","false"
"12787","210680","BIOSTRUCT","false"
"12788","210743","RIMACO","false"
"12789","210772","LVFM","false"
"12790","210806","4DVIDEO","false"
"12791","210867","SEEDS OF LIFE","false"
"12792","210890","FRONTIERS OF RNAI","false"
"12793","210896","RNAIEPIMOD","false"
"12794","210908","SIWTW","false"
"12795","210922","GENMOD","false"
"12796","210934","19TH-CENTURY_EUCLID","false"
"12797","210948","CAJS","false"
"12798","210949","SISI","false"
"12799","210999","MMPF","false"
"12800","211055","OPTISTIM","false"
"12801","211078","GRASP-CN","false"
"12802","211089","OLFPERCEPT","false"
"12803","211166","MINATRAN","false"
"12804","226488","AMSTAT","false"
"12805","227507","WHISPER","false"
"12806","227577","PLASMONICS","false"
"12807","227597","ICD","false"
"12808","227610","LOFAR-AUGER","false"
"12809","227612","RINEC","false"
"12810","227619","M5CGS","false"
"12811","227632","BCCI","false"
"12812","227634","GRBS","false"
"12813","227639","HYDRA-CHEM","false"
"12814","227669","CLEAN-ICE","false"
"12815","227674","QUAGATUA","false"
"12816","227680","DARWIN","false"
"12817","227690","FUNDMS","false"
"12818","227691","QUANTUMOPTOELECTR","false"
"12819","227700","SUMO","false"
"12820","227701","DISCRETECONT","false"
"12821","227711","NANOSCULPTURE","false"
"12822","227716","FQHE","false"
"12823","227747","NERVI","false"
"12824","227749","HIGHZ","false"
"12825","227754","FUNMAT","false"
"12826","227756","DIPOLAR ROTOR ARRAY","false"
"12827","227758","COLSTRUCTION","false"
"12828","227763","NEW ORGANOMETALLICS","false"
"12829","227769","FAILFLOW","false"
"12830","247546","WW-NMR","false"
"12831","227772","MPOES","false"
"12832","227781","NEWMATS","false"
"12833","227793","SECO","false"
"12834","227817","FUNCAT","false"
"12835","227844","QIT4QAD","false"
"12836","227845","MASC","false"
"12837","227874","R3S3","false"
"12838","227878","COLLMOT","false"
"12839","227893","DEEP","false"
"12840","227897","MOLECULAR MOTORS","false"
"12841","227906","ALMA","false"
"12842","227915","PBL-PMES","false"
"12843","227943","WALKINGMOLS","false"
"12844","227947","LEAP","false"
"12845","227950","MICROCHEMICALIMAGING","false"
"12846","227952","ASTRODYN","false"
"12847","227959","CRYTERION","false"
"12848","227964","SFN","false"
"12849","227975","AUTOHEPARIN","false"
"12850","227977","SMSCOM","false"
"12851","227985","TRAVERSE","false"
"12852","227987","RLUCIM","false"
"12853","228005","PRIMEGAPS","false"
"12854","228021","ECC SCIENG","false"
"12855","228023","QON","false"
"12856","228029","NMNP","false"
"12857","228032","PTRELSS","false"
"12858","228035","NOTES","false"
"12859","228044","AMIMOS","false"
"12860","228045","OFAV","false"
"12861","228046","CONFRA","false"
"12862","228051","MEDIGRA","false"
"12863","228053","FIRM","false"
"12864","228064","VOLDIES","false"
"12865","228074","ALPAM","false"
"12866","228076","BIOMOL. SIMULATION","false"
"12867","228082","TMSS","false"
"12868","228087","INNOSTOCH","false"
"12869","228117","SURFUND","false"
"12870","228140","GEMIS","false"
"12871","228144","INVISIBLE","false"
"12872","228149","OUTREACH","false"
"12873","228169","BSMOXFORD","false"
"12874","228177","FERLODIM","false"
"12875","228180","VISREC","false"
"12876","228217","FROM-PDE","false"
"12877","228254","DARE","false"
"12878","228261","SPARSEASTRO","false"
"12879","228273","MEQUANO","false"
"12880","228286","CORYPHEE","false"
"12881","228301","MM-PGT","false"
"12882","228304","EQUIARITH","false"
"12883","229445","STANIB","false"
"12884","229459","WATERWORLDS","false"
"12885","229460","RATIONALISM","false"
"12886","229464","POR","false"
"12887","229650","LABPOL","false"
"12888","229871","GTAPCL","false"
"12889","229883","IPCDP","false"
"12890","230195","FUTURESOC","false"
"12891","230239","CITSEE","false"
"12892","230244","EUROPUBLICISLAM","false"
"12893","230246","STATEBGLATAMERICA","false"
"12894","230249","PHANTOMMIND","false"
"12895","230251","BRIO","false"
"12896","230400","LASCAUX","false"
"12897","230484","INMARWEL","false"
"12898","230489","GHG","false"
"12899","230604","SOMACCA","false"
"12900","232608","CIRCUIT","false"
"12901","232635","EPISUSCEPTIBILITY","false"
"12902","232637","NEURO-BEHAVIOR","false"
"12903","232640","IMAGO","false"
"12904","232645","RIBOGENES","false"
"12905","232648","MEMFOLD","false"
"12906","232675","STEMRENEWAL","false"
"12907","232717","INTERPLASTICITY","false"
"12908","232737","CAPER/BREAST CANCE","false"
"12909","232738","MITO BY-PASS","false"
"12910","232745","ALK7","false"
"12911","232782","AHRIMMUNITY","false"
"12912","232790","SYSTEMSHOX.CH","false"
"12913","232798","HOMEOEPITH","false"
"12914","232812","TERRA","false"
"12915","232823","EVOCULTURE","false"
"12916","232826","SPATIALDYNAMICS","false"
"12917","232835","IMMUNE/MEMORY AGING","false"
"12918","232854","TEL STEM CELL","false"
"12919","232881","SUMOBRAIN","false"
"12920","232908","OVOC","false"
"12921","232913","CELLDOCTOR","false"
"12922","232914","SYSARC","false"
"12923","232917","DROSOPHILASIGNALING","false"
"12924","232919","INFLAMMATORICS","false"
"12925","232932","ANGIOMIRS","false"
"12926","232933","BIOFORCE","false"
"12927","232937","ANAMMOX","false"
"12928","232942","NANO-DYN-SYN","false"
"12929","232944","TOPAS","false"
"12930","232947","FLYINGPOLYCOMB","false"
"12931","232952","NANOIMMUNE","false"
"12932","232959","NANOTHERAPY","false"
"12933","232971","POPPHYL","false"
"12934","232974","VIRNA","false"
"12935","232975","NETWORKORIGINS","false"
"12936","232989","GROWTHCONTROL","false"
"12937","232997","TICE","false"
"12938","233005","VARB","false"
"12939","233015","MORIAE","false"
"12940","233024","NUCLEAR CALCIUM","false"
"12941","233033","MAMMASTEM","false"
"12942","233036","CD8 T CELLS","false"
"12943","233039","ENVGENE","false"
"12944","233047","BIOMOLECULAR_COMP","false"
"12945","233062","PHAGODC","false"
"12946","233066","SPATIODIVERSITY","false"
"12947","233074","MAST-CELL-FUNCTIONS","false"
"12948","233077","TRANSREACT","false"
"12949","233078","MITOSCAFFOLD","false"
"12950","233083","FUEL-PATH","false"
"12951","233111","BONE SCAN","false"
"12952","233130","HEPCENT","false"
"12953","233146","PI3K-III COMPLEX","false"
"12954","233147","IRLVGTMND","false"
"12955","233157","MECHANOCHEM SWITCHES","false"
"12956","233158","CADRE","false"
"12957","233161","MSOT","false"
"12958","233169","REGULATORYCIRCUITS","false"
"12959","233174","CORTEX","false"
"12960","233185","EDIP","false"
"12961","233190","ORIGENE","false"
"12962","233199","SARA","false"
"12963","233204","COOPERATION","false"
"12964","233226","PROTEOMICS V3.0","false"
"12965","233227","HIDDENTIMENMR","false"
"12966","233229","COCO","false"
"12967","233232","DRYLIFE","false"
"12968","233240","MOOSE","false"
"12969","233263","STEM CELLS FOR DMD","false"
"12970","233270","CANCER&AGEING","false"
"12971","233285","ICEBERG","false"
"12972","233294","AP-1-FUN","false"
"12973","233297","TWOPAN","false"
"12974","233306","FRU CIRCUIT","false"
"12975","233312","TROJA","false"
"12976","233316","KINCON","false"
"12977","233325","REVOLUTION","false"
"12978","233335","CENDUP","false"
"12979","233339","ORICODE","false"
"12980","233346","GUTDROSO","false"
"12981","233348","MODELIST","false"
"12982","233358","NEURONAGE","false"
"12983","233366","POPFULL","false"
"12984","233376","ALBUGON","false"
"12985","233399","TREELIM","false"
"12986","233407","COMBINE","false"
"12987","233409","SABIP","false"
"12988","233417","HIIS","false"
"12989","233424","DAMAGE","false"
"12990","233457","SCG","false"
"12991","233458","ORGANELL","false"
"12992","273720","STRESSAMYLOIDCASCADE","false"
"12993","233460","PA-CSC","false"
"12994","228473","MERCI","false"
"12995","229286","EURECIA","false"
"12996","245728","RWPERCRI","false"
"12997","246749","BIOCARB","false"
"12998","278728","PLANETS","false"
"12999","246754","ULTRANMR","false"
"13000","246763","NANOSONWINGS","false"
"13001","246775","NUMERIWAVES","false"
"13002","246776","PARADIGM","false"
"13003","246777","REMOCEAN","false"
"13004","246785","ROSEPOT","false"
"13005","246797","GALFORMOD","false"
"13006","246798","HORIZONCF","false"
"13007","246799","4D IMAGING","false"
"13008","246810","NANOSYS","false"
"13009","246812","INTERCOM","false"
"13010","246815","WATERUNDERTHEICE","false"
"13011","246829","SUPOCOSYS","false"
"13012","246837","NOVCAT","false"
"13013","246841","DCENSY","false"
"13014","246850","DALDECS","false"
"13015","246858","DIADEM","false"
"13016","246903","NMNAG","false"
"13017","246918","HIGHTEICH","false"
"13018","246923","GEMETHNES","false"
"13019","246932","DECLIC","false"
"13020","246939","E-SWARM","false"
"13021","246942","HYMAGINE","false"
"13022","246961","TWELVE LABOURS","false"
"13023","246967","VERIWARE","false"
"13024","246969","OPTION","false"
"13025","246974","SUSY","false"
"13026","246976","PAHS","false"
"13027","246980","POLPBAR","false"
"13028","246998","ELECSPECIONS","false"
"13029","247006","SPARSAM","false"
"13030","247013","INSYSBIO","false"
"13031","279505","MEGA-XUV","false"
"13032","247014","OXLEET","false"
"13033","247024","CATCHIT","false"
"13034","247029","SDMODELS","false"
"13035","247031","CIF","false"
"13036","279779","EARLYEARTH","false"
"13037","247033","RIVAL","false"
"13038","247034","WORDS","false"
"13039","247035","SYSTEAM","false"
"13040","247039","CMR","false"
"13041","247041","FUNCA","false"
"13042","247045","OMSAMA","false"
"13043","247049","GLC","false"
"13044","247051","ULTRADYNE","false"
"13045","247056","MOSILSPIN","false"
"13046","247062","ASD","false"
"13047","247072","NANOFORBIO","false"
"13048","247073","SISYPHE","false"
"13049","247075","PUSHBOUND","false"
"13050","247076","EVOKES","false"
"13051","247078","GLOSTAR","false"
"13052","247081","POLYCAT","false"
"13053","247115","LUCIFER","false"
"13054","247142","MOLCHIP","false"
"13055","247143","QUANTIF","false"
"13056","247153","DARCLIFE","false"
"13057","247170","MICRONANO","false"
"13058","247208","QUOMP","false"
"13059","247220","SEACHANGE","false"
"13060","247252","STRING","false"
"13061","247258","SUPERSOLID","false"
"13062","247276","NOVOX","false"
"13063","247277","STAHDPDE","false"
"13064","247283","FLAMENANOMANUFACTURE","false"
"13065","247286","TROPGEO","false"
"13066","247295","AARTFAAC","false"
"13067","247298","MULTI-SCALE FLOWS","false"
"13068","247299","MOLART","false"
"13069","247300","PATCH","false"
"13070","247303","MFECE","false"
"13071","247305","HYDRATIONLUBE","false"
"13072","247321","OAFPG","false"
"13073","247322","GREENEST","false"
"13074","247328","CRIPHERASY","false"
"13075","247330","NANOANTENNAS","false"
"13076","247331","DIFFERENTIALGEOMETR","false"
"13077","247333","BIOCOMPLEX","false"
"13078","247340","SQMS","false"
"13079","247348","ADEQUATE","false"
"13080","247349","AFRICA-GHG","false"
"13081","279962","OXYEVOL","false"
"13082","280032","SMAC","false"
"13083","280209","CU-ANGIO","false"
"13084","280255","SWITCHPROTEINSWITCH","false"
"13085","280829","SHEV","false"
"13086","280840","NUCLEARPOTENCY","false"
"13087","247365","MAGIC","false"
"13088","247368","3SPIN","false"
"13089","247371","DISQUA","false"
"13090","247373","CHOMP","false"
"13091","247375","TOSCA","false"
"13092","247384","SPINMOL","false"
"13093","247390","RTCO","false"
"13094","247401","MICRONANOTELEHAPTICS","false"
"13095","247404","MESOLIGHT","false"
"13096","247411","LIBNMR","false"
"13097","247422","NEWISOTOPEGEOSCIENCE","false"
"13098","247452","ATOMAG","false"
"13099","247462","QUOWSS","false"
"13100","249159","GAME-DYNAMICS","false"
"13101","249236","SOGIP","false"
"13102","249347","CULTRWORLD","false"
"13103","249362","TRADE","false"
"13104","249375","SOCIAL LIFE","false"
"13105","249377","NS-MORALITY","false"
"13106","249379","OECUMENE","false"
"13107","249388","MORAPOL","false"
"13108","249390","EUROEVOL","false"
"13109","249393","MECHANICITY","false"
"13110","249394","EBLA CHORA","false"
"13111","249429","COGNITION","false"
"13112","249430","DIVLAB","false"
"13113","249431","GREEK INTO ARABIC","false"
"13114","280559","SEPI","false"
"13115","249433","ESEI","false"
"13116","249438","TRAMOD","false"
"13117","249440","STIMOS","false"
"13118","281149","MOLSTRUCTTRANSFO","false"
"13119","281156","MENINGENE","false"
"13120","281171","NEURALCODES_EMO","false"
"13121","281265","BETAREGENERATION","false"
"13122","281271","STRESSMETABOL","false"
"13123","281289","CM TURNOVER","false"
"13124","281297","EVOIMMUNOPOP","false"
"13125","281164","IM TARGETING CVD","false"
"13126","281166","HIVBIOCHIP","false"
"13127","281301","EVODEVOQUORUM","false"
"13128","281359","SIGHT","false"
"13129","281447","REPODDID","false"
"13130","249466","PROJER","false"
"13131","281222","SYMBIOVEC","false"
"13132","249468","MJCBE","false"
"13133","249488","ENTCHILD","false"
"13134","249499","SHARES","false"
"13135","281322","CIRCUMVENT","false"
"13136","249512","SESW","false"
"13137","281335","RELIEVE-IMDS","false"
"13138","281338","GXE-MOLMECH","false"
"13139","249516","VOICE","false"
"13140","249519","OSTREFCOM","false"
"13141","249520","GRAMPLUS","false"
"13142","249529","MAPFAN","false"
"13143","281357","EVOLATERAL","false"
"13144","249533","SAS","false"
"13145","249543","MLG","false"
"13146","249546","TRADEDEPRESSION","false"
"13147","249580","STATECAP","false"
"13148","249587","TRACSYMBOLS","false"
"13149","249588","ABEP","false"
"13150","281473","VIRAFRONT","false"
"13151","281559","GENANX","false"
"13152","281600","SIGNLRACT","false"
"13153","281501","ENGVASC","false"
"13154","281648","IVM-VIRUS-NAB","false"
"13155","249598","MUSDIG","false"
"13156","249612","IHKDC","false"
"13157","249640","PERCEPCON","false"
"13158","249642","FOGLIP","false"
"13159","249658","LIVEDIFFERENCE","false"
"13160","249670","BRAINPOWER","false"
"13161","281605","EVOMOBILOME","false"
"13162","249777","CHROMOCOND","false"
"13163","249780","SECMESSBIOFILM","false"
"13164","249793","STRIFE","false"
"13165","249816","PIDIMMUN","false"
"13166","249826","DNADEMETHYLASE","false"
"13167","250071","EUKARYOTIC RIBOSOME","false"
"13168","249830","NEUROCONSC","false"
"13169","249835","TERNANOMED","false"
"13170","249845","TARGETINGGENETHERAPY","false"
"13171","249869","DARCGENS","false"
"13172","249872","LEED","false"
"13173","249883","EUKDNAREP","false"
"13174","249889","COGATIMABIO","false"
"13175","249891","ONCOGENOMICS","false"
"13176","249892","GEMELLI","false"
"13177","249894","SELSWEEP","false"
"13178","249898","TARGETING_CANCER","false"
"13179","239265","RENEC","false"
"13180","249910","TUDOR","false"
"13181","281760","QUIET","false"
"13182","249919","DEPICT","false"
"13183","249929","ATHEROPROTECT","false"
"13184","249930","CORALWARM","false"
"13185","249931","BODYBUILT","false"
"13186","281847","HUMGENSIZE","false"
"13187","249933","MEMO-B","false"
"13188","281910","GLIOMADDS","false"
"13189","282060","LIGHTTOUCH","false"
"13190","249939","SYNVGLUT","false"
"13191","249951","MHC CLASS II-OMICS","false"
"13192","249956","FUNCTIONALEDGE","false"
"13193","249968","HUCNC","false"
"13194","249976","NEXTGENMOLECOL","false"
"13195","249982","FORCEFULACTIN","false"
"13196","281920","SEROTONINANDDISEASE","false"
"13197","249994","ECCENTRIC","false"
"13198","249996","DURABLERESISTANCE","false"
"13199","249997","UBIQUITIN BALANCE","false"
"13200","250013","COGSYSTEMS","false"
"13201","250021","ANGIOFAT","false"
"13202","250043","FUNCTIONAL GENOMICS","false"
"13203","250047","GABACELLSANDMEMORY","false"
"13204","250050","FUTUREGENES","false"
"13205","282046","NUCHLEAR","false"
"13206","250076","IMMUDROSO","false"
"13207","282051","FORCEREGULATION","false"
"13208","250098","WEG","false"
"13209","250106","FRONTEX","false"
"13210","282079","TARGETS4BARRETT","false"
"13211","250117","TIMESIGNAL","false"
"13212","250124","FUNSEL","false"
"13213","250128","DHISP","false"
"13214","250136","FLUPLAN","false"
"13215","250152","SELECTIONINFORMATION","false"
"13216","282122","NEUROOPTOGEN","false"
"13217","250154","CLEAR","false"
"13218","250157","EPITWIN","false"
"13219","250164","SOCECOL","false"
"13220","250167","PREVENTRA","false"
"13221","250170","TREATSKIN","false"
"13222","250172","MICROBESINSIDE","false"
"13223","282330","GENOVAR","false"
"13224","250176","WING MORPHOGENESIS","false"
"13225","250179","I-FIVE","false"
"13226","250189","BIOTIME","false"
"13227","250194","CARNIVOROM","false"
"13228","250207","VIP","false"
"13229","282345","RANGEMRI","false"
"13230","250209","EVOMECH","false"
"13231","250210","METABOLOMIRS","false"
"13232","250219","LIVER IVM AND HBV","false"
"13233","250241","LINEUB","false"
"13234","245477","ECO-II","false"
"13235","245585","GREENCONSERVE","false"
"13236","245599","B CREATIVE","false"
"13237","245621","IMMEDIATE","false"
"13238","245628","ABCEUROPE","false"
"13239","245633","ECOLINK","false"
"13240","245637","TAKE IT UP","false"
"13241","245639","REMAKE","false"
"13242","245655","MOBIP","false"
"13243","245669","ECOCLUP","false"
"13244","250244","OVER-HER2","false"
"13245","250254","MINOS","false"
"13246","250268","HERA","false"
"13247","250271","PRECORT","false"
"13248","250277","PELE","false"
"13249","250278","BARRAGE","false"
"13250","250284","EVO500","false"
"13251","250289","TERRAINCOGNITA","false"
"13252","250290","HYGIENE","false"
"13253","250297","RAS AHEAD","false"
"13254","250316","MOFDH","false"
"13255","250319","ORGENECHOICE","false"
"13256","250320","PLASMOESCAPE","false"
"13257","250322","BIOMEMOS","false"
"13258","250325","EMARES","false"
"13259","250326","TELOMERES IN MEIOSIS","false"
"13260","250333","SILENT HIV","false"
"13261","250334","5HT-OPTOGENETICS","false"
"13262","250342","NEUROSYSTEM","false"
"13263","250345","DENDRITE","false"
"13264","250348","IMMUNEXPLORE","false"
"13265","250349","SMILE","false"
"13266","250350","IPBSL","false"
"13267","250356","PRIONS","false"
"13268","250358","MEDEA","false"
"13269","250363","OPAL","false"
"13270","250367","EPIGENETIX","false"
"13271","260077","IN-COM-BUILD","false"
"13272","239578","ALIGN","false"
"13273","239582","POLYDOT","false"
"13274","239599","NARESCO","false"
"13275","239603","SMARTDRUGENTITIES","false"
"13276","239604","ITOP","false"
"13277","239605","PLANETOGENESIS","false"
"13278","239606","DYNRIGDIOPHGEOM","false"
"13279","239621","UNCLE","false"
"13280","239640","PHODIR","false"
"13281","239679","LARGEMS","false"
"13282","239685","COLLREGEN","false"
"13283","239694","COMBOS","false"
"13284","239696","EC","false"
"13285","239739","STEMOX","false"
"13286","239743","UPCON","false"
"13287","239748","GECOMETHODS","false"
"13288","239749","WEEG","false"
"13289","239781","CONTACTMATH","false"
"13290","239784","SMARTBAYES","false"
"13291","239807","2-3-AUT","false"
"13292","239831","ORGELNANOCARBMATER","false"
"13293","239834","OXIDESYNERGY","false"
"13294","239838","NANOCONTACTS","false"
"13295","239844","QOM","false"
"13296","239850","SOSNA","false"
"13297","239858","RECONMET","false"
"13298","239865","COCOON","false"
"13299","239868","LAST","false"
"13300","239870","STOANDMULMODINBIO","false"
"13301","239885","ERGODICNONCOMPACT","false"
"13302","239898","DYCOCA","false"
"13303","239910","BIDECASEOX","false"
"13304","239920","ARENA","false"
"13305","239931","NANOPUZZLE","false"
"13306","239937","QUERG","false"
"13307","239953","EXOEARTHS","false"
"13308","239959","ADAPTIVES","false"
"13309","239962","COMPLEX REASON","false"
"13310","239983","NUSIKIMO","false"
"13311","239985","STRONGPCP","false"
"13312","239986","MINT","false"
"13313","285571","ELCAR","true"
"13314","284533","NEXT-BUILDINGS","false"
"13315","284932","EINSTEIN","false"
"13316","285671","OPERA4FEV","false"
"13317","285688","EUNICE","false"
"13318","285091","BUILDSMART","false"
"13319","285173","NEED4B","false"
"13320","285411","MEEFS RETROFITTING","false"
"13321","285443","DIRECTION","false"
"13322","239988","MIMESIS","false"
"13323","239990","LIMITTRANDOMMEDIA","false"
"13324","239993","SIERRA","false"
"13325","239999","BSMWLHCB","false"
"13326","240002","AFRIVAL","false"
"13327","240007","EXPLORERS","false"
"13328","240009","IOWAGA","false"
"13329","240013","PLASMOPT","false"
"13330","240039","UPGAL","false"
"13331","240054","TREX","false"
"13332","240076","FLATRONICS","false"
"13333","240080","NUCLEOPOLY","false"
"13334","240111","NANO-ARCH","false"
"13335","240113","WASSR","false"
"13336","240117","PHYS.LSS","false"
"13337","240123","GWT","false"
"13338","240132","SPIKEHEAR","false"
"13339","240142","X-RAY-BIOIMAGING","false"
"13340","240144","THREEDSURFACE","false"
"13341","240167","HURRICANE","false"
"13342","240168","CONVEXVISION","false"
"13343","240185","FORCE","false"
"13344","240186","MIGRANT","false"
"13345","240210","STRING-QCD-BH","false"
"13346","284573","HOL-I-WOOD PR","false"
"13347","285540","EASEE","false"
"13348","284959","MIROR","false"
"13349","285030","MEGAFIT","false"
"13350","258512","EXALTED","false"
"13351","240222","PACE","false"
"13352","240263","SOFTGROWTH","false"
"13353","240271","GALACTICA","false"
"13354","240299","SINGFISS","false"
"13355","240317","NOWIRE","false"
"13356","240324","PROTEOFOLD","false"
"13357","240328","HYBRIDQED","false"
"13358","240332","UFO","false"
"13359","240335","ATOMION","false"
"13360","240356","QUORUMPROBES","false"
"13361","240362","HEATTRONICS","false"
"13362","240382","DELPHINS","false"
"13363","240385","CONLAWS","false"
"13364","240387","NEMSQED","false"
"13365","240390","IQP","false"
"13366","240394","DIRECTDELIVERY","false"
"13367","240433","HI-ONE","false"
"13368","240446","AFFINITY","false"
"13369","240449","ICE","false"
"13370","240453","TEPESS","false"
"13371","240460","PECS","false"
"13372","240467","SOCRATES","false"
"13373","240473","COMITAC","false"
"13374","240483","KINPOR","false"
"13375","240486","FRECQUAM","false"
"13376","240487","PREDMODSIM","false"
"13377","240497","NANO-TEC","false"
"13378","240500","DEDIGROWTH","false"
"13379","240518","MAQD","false"
"13380","240524","SUPERBAD","false"
"13381","240530","COGNIMUND","false"
"13382","240544","DODECIN","false"
"13383","240555","VISION","false"
"13384","240556","MINE","false"
"13385","240579","ATMOFLEX","false"
"13386","240583","CCMP","false"
"13387","240602","TFPA","false"
"13388","240603","ANSR","false"
"13389","240629","ASPIRE","false"
"13390","240665","END2ENDSECURITY","false"
"13391","240710","HYDROFAKIR","false"
"13392","240720","ETHIO-SPARE","false"
"13393","240750","ARCHGLASS","false"
"13394","240795","LONGEVITYBYCAUSE","false"
"13395","240809","LIMOD","false"
"13396","240812","EATP","false"
"13397","240816","QUANTHISTLING","false"
"13398","240819","MACROMOD","false"
"13399","240830","PGPE","false"
"13400","240842","TEXTILE","false"
"13401","240852","FLUCTUATIONS","false"
"13402","240853","HSSLU","false"
"13403","240854","JAPANGREATDEPRESSION","false"
"13404","240864","SOFOGA","false"
"13405","240865","MMS","false"
"13406","240885","BOYS WILL BE BOYS?","false"
"13407","240891","EMOTER","false"
"13408","240895","ICARUS","false"
"13409","240898","FORCEDLABOURAFRICA","false"
"13410","240910","ROMETA","false"
"13411","240923","TRUST","false"
"13412","240928","UNITEDWESTAND","false"
"13413","240940","DEMIG","false"
"13414","240962","LANGUAGE IN OUR HAND","false"
"13415","240970","TLIM","false"
"13416","240978","WORLDFAM","false"
"13417","240980","ECHR","false"
"13418","240983","DCFM","false"
"13419","240984","NOT","false"
"13420","240989","GOPG","false"
"13421","241161","INTGEN","false"
"13422","241176","ODMIR","false"
"13423","241184","PHERC","false"
"13424","241187","INMIVO","false"
"13425","241196","STRANGERS","false"
"13426","241231","BBSG","false"
"13427","241242","HEMSDEV","false"
"13428","241344","MORPHOSTASIS","false"
"13429","242389","FPMICROGLIA","false"
"13430","242551","IMMUNOSWITCH","false"
"13431","242553","ESED","false"
"13432","242564","DOFOCO","false"
"13433","242617","KINSIGN","false"
"13434","242630","RERE","false"
"13435","242635","MASEM","false"
"13436","242658","BIOCOM","false"
"13437","242664","ER_PARTNERS","false"
"13438","242666","NEUROAGE","false"
"13439","242670","INTERACTINGMICROBES","false"
"13440","242689","HIPPOCHRONOCIRCUITRY","false"
"13441","242699","TMIHCV","false"
"13442","242703","ANTIVIRALRNAI","false"
"13443","242710","BIOSENSORIMAGING","false"
"13444","242714","BFTERRA","false"
"13445","242719","RNAVIRUSPOPDIVNVAX","false"
"13446","242729","PATHOVIROME","false"
"13447","242763","SIRAID","false"
"13448","242792","SRNAS","false"
"13449","242807","CILIARYDISEASE","false"
"13450","242809","MINDTRAVEL","false"
"13451","242820","DIADRUG","false"
"13452","242829","ID-CAB","false"
"13453","242834","RECORTHA","false"
"13454","242852","GABA NETWORKS","false"
"13455","242870","UMICIS","false"
"13456","242905","DEFACT","false"
"13457","242922","REGULATORY GENOMICS","false"
"13458","242928","REPSUBREP","false"
"13459","242932","TREATPD","false"
"13460","242933","NANOTRANS","false"
"13461","242934","PICHV2.0","false"
"13462","242949","HORAB","false"
"13463","242955","TROFOCLIM","false"
"13464","242958","MECHWNTSIGNALS","false"
"13465","242965","LUNELY","false"
"13466","242991","OPTIMISE","false"
"13467","242993","GENESFORCEMOTION","false"
"13468","243016","PALMASSEMBLY","false"
"13469","243019","NEDD8ANDCRLLIGASES","false"
